run_dir,model,reported_rmse,reported_mse,rmse_squared,recomputed_rmse,recomputed_mse,rmse_mse_abs_diff,mask_valid_count,prediction_hash,target_hash,split_hash,config_hash,metrics_hash,prediction_array_hash,status
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\persistence\linear\split_seed_43,persistence,1.7081644936220628,2.917825937271118,2.917825937271118,1.7081644936220628,2.917825937271118,0.0,7801,9a48065e98df9bb0200b16e885c5e0f98373d92e1fd0195829a8f8628f9ede66,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b323933f7c125c832058aa2565acec87c0366ed7ad0b10fe8efeb214892db378,464700166aec473ceb72c9b3ad553b2a9ae7260ae7ec8c7f3d03e6c7208d8b2f,52f5e80a90377eebd8663707eff4c4e134646d4055e30b5ba770ab17b96bec5f,a9db0ff97d701daa22a743a40c61ffdab03dd1bab93e20b72d33bd62da347c05,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\persistence\linear\split_seed_44,persistence,1.465097878346903,2.1465117931365967,2.1465117931365967,1.465097878346903,2.1465117931365967,0.0,8155,9a48065e98df9bb0200b16e885c5e0f98373d92e1fd0195829a8f8628f9ede66,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,dc4e472d4ff09f561e1361da6f2d4a7c3bb5470862a13b149e680a480bc8139b,a866295c1d00632fcef681b259935ca0b51841745da78c111649e8dd490427f9,17f5f1f0e008603dbf3ef2de917d8870a8ee6a60a47f4fd3bf3aa6f60bdefc6c,a9db0ff97d701daa22a743a40c61ffdab03dd1bab93e20b72d33bd62da347c05,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\persistence\linear\split_seed_45,persistence,1.5651321366318558,2.449638605117798,2.4496386051177983,1.5651321366318558,2.449638605117798,4.440892098500626e-16,8483,9a48065e98df9bb0200b16e885c5e0f98373d92e1fd0195829a8f8628f9ede66,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,9f4427996aac0677942e3dcb92a43587024aa3e8af163de64f4941b1377e52b0,f7d28aeb534ecb111cb941485981fbb1e10b4547815ed003463f31fa80b62290,69ce6e4b32de4c875435f0151bc4be026d1633e9e4d653b12f9be06357020d59,a9db0ff97d701daa22a743a40c61ffdab03dd1bab93e20b72d33bd62da347c05,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\persistence\linear\split_seed_46,persistence,1.4870989250775883,2.211463212966919,2.2114632129669185,1.4870989250775883,2.211463212966919,4.440892098500626e-16,7806,9a48065e98df9bb0200b16e885c5e0f98373d92e1fd0195829a8f8628f9ede66,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b147155d168780531b89106b8cff37420d8650cce600f3ae472a5a857fa46329,60a22fc3daa7e54b52f3cabd36a457e9adf96a3adc7a7fdb7c23525ff09a0bcb,840b893663a08e257cb7bb9f8f84683258c1512d0401f131ac1f187276d78a3e,a9db0ff97d701daa22a743a40c61ffdab03dd1bab93e20b72d33bd62da347c05,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\linear_trend\linear\split_seed_42,linear_trend,2.034707515983107,4.1400346755981445,4.140034675598145,2.034707515983107,4.1400346755981445,8.881784197001252e-16,8128,d00c224ce233eff213bc85251b716fa8c4b2424d8882c73dee8aca3b0dbaeab9,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,aa87bd7754c73033f6fbca318704cb344d8f8307fb9362cf868f12dc9d85a42e,86802cff653fafc25d0d85b848c6686e02f0f63ad37cc3e36584163062b4b854,1b83b54ec5c3259ac794e7c5682a33045459d80dd02c8574ac60eff5ce8c0825,3706e03fc22297662225e363d4f7f7c397bb52bf88d83b259448a94dc59bba0d,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\linear_trend\linear\split_seed_43,linear_trend,2.115038016408228,4.473385810852051,4.473385810852051,2.115038016408228,4.473385810852051,0.0,7801,d00c224ce233eff213bc85251b716fa8c4b2424d8882c73dee8aca3b0dbaeab9,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b323933f7c125c832058aa2565acec87c0366ed7ad0b10fe8efeb214892db378,464700166aec473ceb72c9b3ad553b2a9ae7260ae7ec8c7f3d03e6c7208d8b2f,cb03b73359c61b6c01aa92aeeca8f381cb77ab076c13f3bb2709d8cf6461ba8b,3706e03fc22297662225e363d4f7f7c397bb52bf88d83b259448a94dc59bba0d,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\linear_trend\linear\split_seed_44,linear_trend,1.968411734449157,3.8746447563171387,3.8746447563171382,1.968411734449157,3.8746447563171387,4.440892098500626e-16,8155,d00c224ce233eff213bc85251b716fa8c4b2424d8882c73dee8aca3b0dbaeab9,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,dc4e472d4ff09f561e1361da6f2d4a7c3bb5470862a13b149e680a480bc8139b,a866295c1d00632fcef681b259935ca0b51841745da78c111649e8dd490427f9,8e30a7d570873005b3ab1d5202d6bbf38be427f0c1a6545515e10706915ed97a,3706e03fc22297662225e363d4f7f7c397bb52bf88d83b259448a94dc59bba0d,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\linear_trend\linear\split_seed_45,linear_trend,1.9634798750189655,3.855253219604492,3.855253219604492,1.9634798750189655,3.855253219604492,0.0,8483,d00c224ce233eff213bc85251b716fa8c4b2424d8882c73dee8aca3b0dbaeab9,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,9f4427996aac0677942e3dcb92a43587024aa3e8af163de64f4941b1377e52b0,f7d28aeb534ecb111cb941485981fbb1e10b4547815ed003463f31fa80b62290,305cfe08a418e1b82945d11094196aa1d96eb2ed0624493d492b1d2d7b3c5fd9,3706e03fc22297662225e363d4f7f7c397bb52bf88d83b259448a94dc59bba0d,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\linear_trend\linear\split_seed_46,linear_trend,1.930909545913405,3.7284116744995117,3.7284116744995117,1.930909545913405,3.7284116744995117,0.0,7806,d00c224ce233eff213bc85251b716fa8c4b2424d8882c73dee8aca3b0dbaeab9,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b147155d168780531b89106b8cff37420d8650cce600f3ae472a5a857fa46329,60a22fc3daa7e54b52f3cabd36a457e9adf96a3adc7a7fdb7c23525ff09a0bcb,f2b74fe1f95dbdbf4eab8b9bfef6a0093c4fedd464ab1b80f95fa445e957d944,3706e03fc22297662225e363d4f7f7c397bb52bf88d83b259448a94dc59bba0d,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\lightgbm\linear\split_seed_42,lightgbm,2.019831090984689,4.079717636108398,4.079717636108399,2.019831090984689,4.079717636108398,8.881784197001252e-16,8128,3c65f5400fc24fd7ede42b25340623836ffd58e50691cdddb34401597a249c33,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,aa87bd7754c73033f6fbca318704cb344d8f8307fb9362cf868f12dc9d85a42e,86802cff653fafc25d0d85b848c6686e02f0f63ad37cc3e36584163062b4b854,041c0a2ba7461bd9ec734dc8a9c68b918761439e4c6b1c4f47a9dc7e0dd63b5a,a4d807a0e778d621935166e134c08c893dd9516220b394cc0beec378d51e5515,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\lightgbm\linear\split_seed_43,lightgbm,2.5949125327361746,6.7335710525512695,6.733571052551269,2.5949125327361746,6.7335710525512695,8.881784197001252e-16,7801,48c4f48500c02ad7ff03b7609a16d7daeea5cf6a5374913fef4538a8926429eb,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b323933f7c125c832058aa2565acec87c0366ed7ad0b10fe8efeb214892db378,464700166aec473ceb72c9b3ad553b2a9ae7260ae7ec8c7f3d03e6c7208d8b2f,a848a4b72c4adddd5f4f44945d6d8930e843cf9c35504def87ac7fd074084b17,22485cb2de796022212f19aa6c5cb7176cda6a372cf34b9d20c319676bdb93a3,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\lightgbm\linear\split_seed_44,lightgbm,2.470117600610535,6.101480960845947,6.101480960845947,2.470117600610535,6.101480960845947,0.0,8155,80e85bf34a4b22398c7ccbe4862bd0b805dbc87aa4f5ae3a360e68df127eaf5e,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,dc4e472d4ff09f561e1361da6f2d4a7c3bb5470862a13b149e680a480bc8139b,a866295c1d00632fcef681b259935ca0b51841745da78c111649e8dd490427f9,6890cfd7844a5c01eb3f3180cb29c0b89265e87c71aabb46a826a5bfca2521d8,01b3978d7a666b69302c77259899cf42e9b5e58d18ef07c1fcb88c76f6a7dae0,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\lightgbm\linear\split_seed_45,lightgbm,1.4630320828219083,2.140462875366211,2.1404628753662114,1.4630320828219083,2.140462875366211,4.440892098500626e-16,8483,81ce53bc070cbab2427e073ec9b6e815336b8b63893cf3f46edc6a9ec0a77219,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,9f4427996aac0677942e3dcb92a43587024aa3e8af163de64f4941b1377e52b0,f7d28aeb534ecb111cb941485981fbb1e10b4547815ed003463f31fa80b62290,31fa85f57d13e22764a18e9f01c5967a31c36e14c2c1d1073f859be5e0ed1e02,440e33ee19fb8d31fa1687a172cb39ff5a90778c08cebd3100dc10130b9c7722,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\lightgbm\linear\split_seed_46,lightgbm,1.7664507395065252,3.1203482151031494,3.12034821510315,1.7664507395065252,3.1203482151031494,4.440892098500626e-16,7806,351ac5df3c290913b9ea52ad75ef720c0d5a9317c41ba144547c6cd7159ae197,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b147155d168780531b89106b8cff37420d8650cce600f3ae472a5a857fa46329,60a22fc3daa7e54b52f3cabd36a457e9adf96a3adc7a7fdb7c23525ff09a0bcb,6a8194e53baeea835a5e6ba2161a5ba194ecdf6def4243b256ef6b8e840400a1,1b4199b446f371ef78b618b5de873da11f5071902e47aad4f05dd849e9abccef,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\lasso\linear\split_seed_42,lasso,1.3897747483689284,1.9314738512039185,1.9314738512039185,1.3897747483689284,1.9314738512039185,0.0,8128,2edc60badd0408642897e991645fabae765e9efd005009d7014b078471b24d62,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,aa87bd7754c73033f6fbca318704cb344d8f8307fb9362cf868f12dc9d85a42e,86802cff653fafc25d0d85b848c6686e02f0f63ad37cc3e36584163062b4b854,97da87d822f24a7f204575575a55002e4e72c2cecd682a71f41f4682ced194b3,e1e228aeba95ba344944513c3829c375f60f7467c75f865f5efb53b206c57ef1,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\lasso\linear\split_seed_43,lasso,1.4530274553271347,2.1112887859344482,2.1112887859344487,1.4530274553271347,2.1112887859344482,4.440892098500626e-16,7801,742d4b3c12af466805f4962f8d7b87165bba75026f40e0eaffcf9ae1dd8a3ccf,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b323933f7c125c832058aa2565acec87c0366ed7ad0b10fe8efeb214892db378,464700166aec473ceb72c9b3ad553b2a9ae7260ae7ec8c7f3d03e6c7208d8b2f,28250735a09d06ddd9e7a837302d6fae3587f7be8c423a97202a6ae530fa406e,3546e62a639d8b78781f7a816d5aa5e775f4a8bb36f4ee350bd3d60b64bff598,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\lasso\linear\split_seed_44,lasso,1.3025540480135636,1.696647047996521,1.6966470479965208,1.3025540480135636,1.696647047996521,2.220446049250313e-16,8155,b608fab3a933fd89d1dc25e91b4ed33f2f1aeb178c541d898d018a1441dff29d,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,dc4e472d4ff09f561e1361da6f2d4a7c3bb5470862a13b149e680a480bc8139b,a866295c1d00632fcef681b259935ca0b51841745da78c111649e8dd490427f9,9c28d5fbd61225f2b70a4676331c84ff47e8ade0cb89fe46b76d9d74244baff7,c4a03df9519f3ccb4bf0f469bda8cc1affef077edf12ff5b828cdac38a8b3c83,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\lasso\linear\split_seed_45,lasso,1.4257530732179415,2.0327718257904053,2.032771825790405,1.4257530732179415,2.0327718257904053,4.440892098500626e-16,8483,eb2c81ee6e46ae0d8ac1bdf9c4f303c10228fab6fe3f72cf53984157cff08da1,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,9f4427996aac0677942e3dcb92a43587024aa3e8af163de64f4941b1377e52b0,f7d28aeb534ecb111cb941485981fbb1e10b4547815ed003463f31fa80b62290,f23eed1b5ce67c9c9bbc02c1b1541b6aafd59a36fa01755e24be41a30a7b1638,5a8375495e9fb8cffc03da8a5f368188a67400ddb3b4bd355a5737e010cf5386,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\lasso\linear\split_seed_46,lasso,1.3468093643658265,1.8138954639434814,1.8138954639434817,1.3468093643658265,1.8138954639434814,2.220446049250313e-16,7806,0c8d207dade03b7ff9c6023b7fd6e5d26c7b74d748c443050182c4e0c67a894a,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b147155d168780531b89106b8cff37420d8650cce600f3ae472a5a857fa46329,60a22fc3daa7e54b52f3cabd36a457e9adf96a3adc7a7fdb7c23525ff09a0bcb,eb6abc752fea7bf6a0a4bee726a88c06116f8641001623e9c470b7f8bcc7112f,813f7df74112c23ad98b13c031eeebd8c3bcbf573f4cab777d03204b45c75700,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\cnn_tcn\linear\split_seed_42,cnn_tcn,7.514955994457507,56.47456359863281,56.47456359863282,7.514955994457507,56.47456359863281,7.105427357601002e-15,8128,bdd98f23ebdc56bf336d4071ae49db51368e0fcb68c7f123757e09bc628fec4c,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,aa87bd7754c73033f6fbca318704cb344d8f8307fb9362cf868f12dc9d85a42e,86802cff653fafc25d0d85b848c6686e02f0f63ad37cc3e36584163062b4b854,d0f25ce42213adeb397e7f7ac84ad885e7657f6e11b350a055f7522a9002eb60,436e191688df29311e1ae97d7bce7df982f483776dadd2b2b50d92cb6f5a7eb1,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\cnn_tcn\linear\split_seed_43,cnn_tcn,8.10455237666302,65.68376922607422,65.68376922607422,8.10455237666302,65.68376922607422,0.0,7801,ce8d0e9dd432cfed6c07e8fb67bdcc143059985d0634744fc5ac41ff1c947dff,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b323933f7c125c832058aa2565acec87c0366ed7ad0b10fe8efeb214892db378,464700166aec473ceb72c9b3ad553b2a9ae7260ae7ec8c7f3d03e6c7208d8b2f,281669d16ff780408ea0e145aa65505184714d2e1068c96f9efe138910aa9888,87b1f3eae2c830093aaaa8f4b3bb2293e2831409e6c463da39dec561b167529d,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\cnn_tcn\linear\split_seed_44,cnn_tcn,7.636038872389567,58.30908966064453,58.30908966064453,7.636038872389567,58.30908966064453,0.0,8155,5e5466b06e4cce1da25c8e4ac1b451e9ebd5be935c4412a4cb6068dda12ca003,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,dc4e472d4ff09f561e1361da6f2d4a7c3bb5470862a13b149e680a480bc8139b,a866295c1d00632fcef681b259935ca0b51841745da78c111649e8dd490427f9,5425ae26c12a0e72ce23004f150f07a58b825284b4c7452006543f105a7f8b00,f5474b0565312d339c2881b907fb23f3f58ce89fd1972615d785d1480c93dde6,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\cnn_tcn\linear\split_seed_45,cnn_tcn,6.807307513062163,46.33943557739258,46.33943557739257,6.807307513062163,46.33943557739258,7.105427357601002e-15,8483,2f59e4611efe43ee18eea2b93ea2bf1fe49ed5297d8d1a14f75a146afce09bec,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,9f4427996aac0677942e3dcb92a43587024aa3e8af163de64f4941b1377e52b0,f7d28aeb534ecb111cb941485981fbb1e10b4547815ed003463f31fa80b62290,82a3b5fcec98ef821928b6fc0eff759a2551537ccfe3ea816a5ff8c6a680175a,8b938306c323bddc474f97c9ba795c3590b59d84fc9d62e59c31fc9589992b19,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\cnn_tcn\linear\split_seed_46,cnn_tcn,6.621993624320917,43.850799560546875,43.85079956054688,6.621993624320917,43.850799560546875,7.105427357601002e-15,7806,27cf74cca0cf151b377a0a2d49e8789c582dfac23a3421886285f596a2fd945f,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b147155d168780531b89106b8cff37420d8650cce600f3ae472a5a857fa46329,60a22fc3daa7e54b52f3cabd36a457e9adf96a3adc7a7fdb7c23525ff09a0bcb,9ad742a561f121c46f6d86ea313a07620ed1e0c5b3edb8ce1eaf1ec9989e9e9d,3b85e7802d0231d57bfdb3f17d6fab747164adc394c8ec646849f80a76175efb,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\cnn_lstm_maskaware\linear\split_seed_42,cnn_lstm_maskaware,7.524633009570031,56.62010192871094,56.62010192871094,7.524633009570031,56.62010192871094,0.0,8128,12c60a19aa7a076784bea304cf7cdd1d37a7bc3ba5e1091a7cf00431abb983c8,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,aa87bd7754c73033f6fbca318704cb344d8f8307fb9362cf868f12dc9d85a42e,86802cff653fafc25d0d85b848c6686e02f0f63ad37cc3e36584163062b4b854,0a93a947d87d488572a52dd45a269711daaf4b6055fdf4d0f5c3ca288f8d7893,ab667025d07708e6ca08c02add6cf8167b5efdd64078b02e966381942a3f678b,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\cnn_lstm_maskaware\linear\split_seed_43,cnn_lstm_maskaware,8.105707357180735,65.7024917602539,65.7024917602539,8.105707357180735,65.7024917602539,0.0,7801,1cbd3f716e022f493c27af140ce18b518852e5248dbeb8f4f5bd438bc958f69c,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b323933f7c125c832058aa2565acec87c0366ed7ad0b10fe8efeb214892db378,464700166aec473ceb72c9b3ad553b2a9ae7260ae7ec8c7f3d03e6c7208d8b2f,10548909ff0bd7f5cafa7ce8b0b2f62325f017b963b4308351a8a9b7554c3a21,b4988d3b40cd31ddec218e63f044193ae2b03a55398e891c62c5878b36ef0dfa,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\cnn_lstm_maskaware\linear\split_seed_44,cnn_lstm_maskaware,7.63848984417793,58.346527099609375,58.34652709960938,7.63848984417793,58.346527099609375,7.105427357601002e-15,8155,4d5d8abc50d6088d5ef74d23ec6318688aa34ad2df098a73948d8cf36dd8ba9e,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,dc4e472d4ff09f561e1361da6f2d4a7c3bb5470862a13b149e680a480bc8139b,a866295c1d00632fcef681b259935ca0b51841745da78c111649e8dd490427f9,862133cdeb07c1f5dbbc01523aae76602a5ac42dbe2191382734a2489a0900da,eee6d8c5315017911fb613f0158c5292eeb7154625de822e96ca68c61a6266ff,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\cnn_lstm_maskaware\linear\split_seed_45,cnn_lstm_maskaware,6.818299231240756,46.48920440673828,46.48920440673828,6.818299231240756,46.48920440673828,0.0,8483,62e7e114ae7e553274fa3720f4f9b10da26eb61babd42d45c162b2b215755608,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,9f4427996aac0677942e3dcb92a43587024aa3e8af163de64f4941b1377e52b0,f7d28aeb534ecb111cb941485981fbb1e10b4547815ed003463f31fa80b62290,9a9a0021a3813334069eedc261c294585428ba59188f85fc330ec653a2b2af84,d3eae352348885dee1c4451c2c41689dbf3ce0d26771f6c9c1088f75bf32ad3e,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E2_primary_multiseed\spatial_tile\grid_256\cnn_lstm_maskaware\linear\split_seed_46,cnn_lstm_maskaware,6.630424438055211,43.962528228759766,43.962528228759766,6.630424438055211,43.962528228759766,0.0,7806,3516210a68f78d290b4156fc755bb2ea63fb93371722c836c413611ee13e2640,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b147155d168780531b89106b8cff37420d8650cce600f3ae472a5a857fa46329,60a22fc3daa7e54b52f3cabd36a457e9adf96a3adc7a7fdb7c23525ff09a0bcb,2d9d93879751ee6cd4d8b81e85f7b771ca5345c14868c07091ebe1170485c388,10f92f8b1de0414fb0bbcfebed7f622d4f47cb2ba3b0a9b7c8ae8363df467483,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E3_mask_ablation\spatial_tile\grid_256\cnn_lstm_nolossmask\linear\split_seed_42,cnn_lstm_nolossmask,5.69072254815829,32.38432312011719,32.38432312011719,7.071937669315365,50.01230239868164,0.0,8128,cf3e882e216ed6cff91b7b2f4da0f16803c6b7e0249bf3910feb20cc0d01a801,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,aa87bd7754c73033f6fbca318704cb344d8f8307fb9362cf868f12dc9d85a42e,d2c81c89f2f686840d49dfdda02ccfca1d21f3126f64f3a8240255c69afdf164,3c52a1f05cea00c128f2d773053c6c5ff552212d963310f6214b82c58b5c3174,ef3797ad0ea04e150b0d9cabb663a64e6a878ef7aadd91e530239a5ff1e916a1,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E3_mask_ablation\spatial_tile\grid_256\cnn_lstm_nolossmask\linear\split_seed_43,cnn_lstm_nolossmask,5.747065583180935,33.02876281738281,33.02876281738282,7.737222289985498,59.86460876464844,7.105427357601002e-15,7801,882a284e48828b45b13e4b20370641b901bd18cdd4f50ee186717bbd193e72dc,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b323933f7c125c832058aa2565acec87c0366ed7ad0b10fe8efeb214892db378,6aaf54ced951288004a470d425895ae79dfa97d3a7cd24ae54cd745763f3cef8,ff39b2c73649169e1391d1be484725e4f3883d3ae9e13b0424a2b82a32519337,6bedfbacbd52bba62dccbb5d86103592b449c32b426f179e858b78cf1cae98e9,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E3_mask_ablation\spatial_tile\grid_256\cnn_lstm_nolossmask\linear\split_seed_44,cnn_lstm_nolossmask,5.8203187264018705,33.8761100769043,33.87611007690429,7.352045057555096,54.05256652832031,7.105427357601002e-15,8155,5fb955d217fc79a053b0c41e99a178f85e10d2f26e70b28f3672a7925ccb0882,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,dc4e472d4ff09f561e1361da6f2d4a7c3bb5470862a13b149e680a480bc8139b,7de6200939c2b12395bf7893ddb316923f7f580349170291a203f42c4df08142,f147f20fb045445647996c54e28f22d99e3f4b638b87ac353125982c7b1627f1,1ca4e4d1e7b7592a73934331e44dd9f05bff1e894f0d5db4c1ed737575be5a43,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E3_mask_ablation\spatial_tile\grid_256\cnn_lstm_nolossmask\linear\split_seed_45,cnn_lstm_nolossmask,5.673340327030329,32.186790466308594,32.186790466308594,6.292351624380487,39.59368896484375,0.0,8483,6dff817bd4d5b00aed9ed6b292d099196d82e420b111ca48c2b85d6a9c7453e0,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,9f4427996aac0677942e3dcb92a43587024aa3e8af163de64f4941b1377e52b0,e83c25e44818d19ed70c6c3f71ef37f267cbf6aa1609d74f28b1962fec81b26e,14564be05d8687bd82c3adda6997b824b2cdac2befb8c8134f13a02080daea77,571777726637a902b306d55e0ba4ccb956da41002f0a66ea3e9a5978e48d0f65,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E3_mask_ablation\spatial_tile\grid_256\cnn_lstm_nolossmask\linear\split_seed_46,cnn_lstm_nolossmask,5.673425719916853,32.18775939941406,32.18775939941406,6.147930584845133,37.79705047607422,0.0,7806,6ad1d6c0eeed49eea6628f99a1a9473c35bf53c67db5f064be32837fd55f6462,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,b147155d168780531b89106b8cff37420d8650cce600f3ae472a5a857fa46329,ade555db35428af12d89e3c8bffb639b36abd215ba7d970f5aeda89372c0f2db,429b2918a937dcc9fa0ed056c98c6e881b1932fd50dfe04a2d1cae0783116591,7bc3a7c17430b7e83c2b51b2b5360e4bc5bcecd8bdc53c3c7207afe3a5e9fed8,pass
C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\cg_suite\E3_mask_ablation\spatial_tile\grid_256\cnn_lstm_noinputmask\linear\split_seed_42,cnn_lstm_noinputmask,7.523790392813984,56.607421875,56.607421875,7.523790392813984,56.607421875,0.0,8128,d6cf8b23110cd32fdd29e87b83bfc02d1e25e33ba6fa4314c392c58dd6f767a6,1e59eb26cb015535fc837f588d10b6c675b78ad23f6259fdd0725a814f18b221,aa87bd7754c73033f6fbca318704cb344d8f8307fb9362cf868f12dc9d85a42e,d2c81c89f2f686840d49dfdda02ccfca1d21f3126f64f3a8240255c69afdf164,110fd8846bdfedc42f004ab543be03b04176764b4f32f05cd7ed359b849aa791,23a2a625c64faddade9d2ffde075075f824fb81311f31171a794c0e23de09b85,pass
